player_id,role,fname,lname,name,mapped_role,position,f_pos
78bb68d4,Bowler,Yannic,Cariah,Yannic Cariah,Bowler,,Bowler
f19c8dc0,Top-order batter,Sadaf,Shamas,Sadaf Shamas,Batter,,Batter
c1077ba3,Bowling allrounder,Pratis,GC,Pratish Gharti Chhetri,Allrounder,,Allrounder
900dc22e,Unknown,Cormac,Hassett,Cormac Hassett,,,Allrounder
ae99724d,Unknown,Wan,Zulaika,Wan Nor Zulaika Sofea,,,Allrounder
4e1b7998,Unknown,Chare,Smith,Chare Smith,,,Allrounder
b02bdcfc,Unknown,Scott,Chipolina,Scott A Chipolina,,,Allrounder
f7e9a562,Bowler,Kamrul,Islam,Kamrul Islam Rabbi,Bowler,,Bowler
9e287ee3,Unknown,Waqar,Abbasi,Waqar Abbasi,,Bowler,Bowler
498aacac,Unknown,Shangeev,Thanikaithasan  ,Shangeev Thanikaithasan  ,,Batsman,Batter
3a78232b,Allrounder,Geoff,Miller,Geoffrey Miller,Allrounder,,Allrounder
3e697d4a,Unknown,Chaudhary,Akram,Chaudhary Akram,,,Allrounder
8919756f,Middle-order batter,Mosaddek,Hossain,Mosaddek Hossain Saikat,Batter,,Batter
89df3901,Unknown,Sadamali,Bhakshala,Sadamali Bhakshala Arachchige,,,Allrounder
a877819f,Unknown,Glenn,Miller,Glenn Miller,,,
456af189,Bowler,Pratyush,Singh,Pratyush Singh,Bowler,,Bowler
847c61a6,Unknown,Purnima,Rau,Purnima Rau,,,
922e3dcc,Unknown,Kamran,Khan,Kamran Khan,,Batsman,Batter
55a73018,Bowler,Waqar,Ali,Waqar Ali,Bowler,,Bowler
84a96566,Unknown,Sun,Yao,Sun Meng Yao,,,Allrounder
b89ac0fd,Unknown,Mikey,O'Reilly,Michael Brendan O'Reilly,,,Allrounder
011533e5,Unknown,Grace,Johnson,Grace May Johnson,,,Allrounder
8eb611d0,Allrounder,Mosharraf,Hossain,Khondaker Mosharraf Hossain,Allrounder,,Allrounder
0c055ae6,Unknown,Sadat,Sidiqi,Sadat Sidiqi,,Wicketkeeper,Wicketkeeper
c7001e6a,Unknown,Geoff,Millman,Geoffrey Millman,,,
fa135031,Unknown,Christopher,Hawke,Christopher Hawke,,,Allrounder
1a35a2d3,Unknown,Wania,Malik,Wania Arif Malik,,,Allrounder
28ed9134,Unknown,Sanjayan,Thuraisingam,Sanjayan Thuraisingam,,,Allrounder
501fca0d,Unknown,Sachin,Mandy,Sachin Mandy Gangareddy,,Wicketkeeper,Wicketkeeper
ee3dfa89,Unknown,Sunny,Gupta,Sunny Gupta,,,Allrounder
f059910f,Unknown,Moshiur,Rahman,Moshiur Rahman,,Bowler,Bowler
5407500f,Unknown,Praveen,Deshetti,Praveen Yallappa Deshetti,,,Allrounder
8187519b,Middle-order batter,Gavin,Hamilton,Gavin Mark Hamilton,Batter,,Batter
e5d35b91,Unknown,Gemma,Krebs,Gemma Maxine Krebs,,,
77b26349,Allrounder,Chaya,Mughal,Chaya Mughal,Allrounder,,Wicketkeeper
d9609443,Bowler,Shannon,Gabriel,Shannon Terry Gabriel,Bowler,,Bowler
2ae7a044,Unknown,Kamruzzaman,Limon,MD Kamruzzaman Limon,,,
a7c3cf5f,Unknown,Morshed,Khan,Mohammad Morshed Ali Khan,,,
da21531c,Unknown,Waqar,Khan,Waqar Khan,,Wicketkeeper,Wicketkeeper
7f6f7237,Wicketkeeper batter,Shane,Deitz,Shane Alan Deitz,Wicketkeeper,,Wicketkeeper
6ef60d3a,Bowler,Kamran,Khan,Kamran Khan,Bowler,,Bowler
4d066116,Unknown,Waqar,Hasan,Waqar Hasan,,,
9c4b58db,Allrounder,Sornnarin,Tippoch,Sornnarin Tippoch,Allrounder,,Allrounder
b2118a44,Unknown,Mounica,Chowdary,Mounica Chowdary Are,,,Allrounder
bee0c85c,Wicketkeeper batter,Wan,Julia,Wan Julia Wan Mohd Rosli,Wicketkeeper,,Wicketkeeper
b90f3346,Unknown,Yeshwant,Barde,Yeshwant Chandrakant Barde,,,
53bb50f0,Bowler,Sadia,Iqbal,Sadia Iqbal,Bowler,,Bowler
22fb205e,Unknown,Praveen,Santhanakrishnan,Praveen Rangasamy Santhanakrishnan,,,Wicketkeeper
d5d87f3f,Unknown,Kanchan,Rana,Kanchan Rana,,,Allrounder
5592153b,Unknown,Kamran,Wahid,Kamran Wahid,,Allrounder,Allrounder
72166006,Allrounder,Grace,Harris,Grace Margaret Harris,Allrounder,,Allrounder
36d3ed28,Unknown,Sudha,Thapa,Sudha Thapa,,,Allrounder
329a8411,Unknown,Kanchan,Shrestha,Kanchan Shrestha,,,Allrounder
451db894,Unknown,Kamsha,Yangfo,Kamsha Yangfo,,Wicketkeeper,Wicketkeeper
deb9b8cc,Unknown,Chayank,Gosain,Chayank Gosain,,,
c8a18d94,Middle-order batter,Chad,Hauptfleisch,Chad Hauptfleisch,Batter,,Wicketkeeper
d62f04f5,Unknown,Mecit,Ozturk,Mecit Turkmenoglu Ozturk,,Bowler,Bowler
d8fee704,Unknown,Prayash,Singh,Prayash Kumar Singh,,Allrounder,Allrounder
12b7fa12,Unknown,Kamran,Mahmood,Kamran Tariq Mahmood,,Bowler,Bowler
f233bbb4,Allrounder,Sanath,Jayasuriya,Sanath Teran Jayasuriya,Allrounder,,Allrounder
e8d92a65,Opening batter,Sadiq,Mohammad,Sadiq Mohammad,Batter,,Batter
a216a321,Unknown,Praveen,Sen,Praveen Sen,,,
04597dd4,Unknown,Salu,Kanakalil,Salu Thomas Kanakalil,,Bowler,Bowler
d8906a73,Bowler,Waqar,Younis,Waqar Younis Maitla,Bowler,,Bowler
b704da31,Unknown,Waqar,Hassan,Waqar Ul Hassan,,Batsman,Batter
e9c44d0c,Unknown,Sheryl,Tittlemier,Sheryl Tittlemier,,,Allrounder
ab45cae8,Unknown,Chayanisa,Phengpaen,Chayanisa Phengpaen,,,Allrounder
58977cc1,Opening batter,Krista,Neilson,Krista Anne Neilson,Batter,,Batter
b84e3254,Unknown,Sauid,Drepaul,Sauid Ahmid Drepaul,,,Allrounder
b76b2d25,Unknown,Sachin,Kumar,Sachin Kumar,,Allrounder,Allrounder
3cfbddce,Unknown,Sadia,Yousuf,Sadia Yousuf,,,Allrounder
73d49fe6,Bowler,Sunny,Kashyap,Sunny Kashyap,Bowler,,Bowler
441c72ae,Bowler,Prayas,Barman,Prayas Ray Barman,Bowler,,Bowler
a149de90,Unknown,Mozahiduzzaman,Mozahiduzzaman,Syed Mozahiduzzaman,,,
3aa44eba,Unknown,Cheena,Sharma,Cheena Sharma,,,
59da1e8a,Unknown,Kangabam,Priyojit,Kangabam Priyojit Singh,,Batsman,Batter
6f17c546,Unknown,Yeshey,Choden,Yeshey Choden,,,Allrounder
d7f1fe76,Unknown,Sonam,Tobgay,Sonam Tobgay,,,Allrounder
3f1066d0,Bowler,Waqar,Salamkheil,Mohammad Waqar Salamkheil,Bowler,,Bowler
0840313e,Unknown,Steven,Knox,Steven Thomas Knox,,,
d7e51f87,Allrounder,Gerard,Mwendwa,Gerard Muthui Mwendwa,Allrounder,,Allrounder
82623a3a,Unknown,Waqas,Ahmad,Waqas Ahmad,,,Allrounder
14745928,Bowler,Mangesh,Panchal,Mangesh Panchal,Bowler,,Bowler
f1879052,Unknown,Gabriela,Morales,Gabriela Morales,,,Allrounder
1efd12d1,Bowler,Pat,Brown,Patrick Rhys Brown,Bowler,,Bowler
b59db04f,Wicketkeeper batter,Scott,Edwards,Scott Andrew Edwards,Wicketkeeper,,Wicketkeeper
fe8d366a,Unknown,Kang,Choi,Kang Choi,,,Allrounder
ffc44968,Unknown,Misha,Paryani,Misha Paryani,,,Allrounder
e8eb3b33,Unknown,Clare,Haysom,Clare Haysom,,,
10da33a2,Unknown,Kari,Anderson,Kari Anderson,,,Allrounder
fdedb37c,Batter,Simon,Katich,Simon Mathew Katich,Batter,,Batter
7e9b3b60,Middle-order batter,Shauna,Kavanagh,Shauna Maire Kavanagh,Batter,,Wicketkeeper
f442110f,Unknown,Gareth,Morrison,Gareth Morrison,,,
e29e7278,Unknown,Waqas,Akram,Waqas Akram,,,Allrounder
275282d0,Unknown,Yuberney,Latouche,Yuberney Chavarria Latouche,,,
2967df25,Unknown,Monali,Patel,Monali Patel,,,Allrounder
97bdec3d,Bowler,Gudakesh,Motie,Gudakesh Motie,Bowler,,Bowler
9e498eac,Unknown,Sonia,Toffoletto,Sonia Toffoletto,,,Allrounder
a1c4aed5,Unknown,Chamari,Polgampola,Polgampola Ralalage Chamari Sarojika Kumarihami,,,Allrounder
98f27d4b,Allrounder,Kanishk,Seth,Kanishk Kapil Seth,Allrounder,,Allrounder
566827e1,Unknown,Praveen,Swamidas,Praveen Kumar Swamidas,,Bowler,Bowler
6ab21657,Unknown,Peter,Carlstein,Peter Rudolph Carlstein,,,
729c5ab5,Unknown,Monica,Pascal,Monica Pascal,,,Allrounder
fa0bf9d9,Bowler,Anjali,Sarvani,Kesavarajugari Anjali Sarvani,Bowler,,Bowler
8c8a3f08,Unknown,Gershom,Ntambalika,Gershom Masimba Ntambalika,,,Allrounder
73840407,Unknown,Gaolape,Mokokwe,Gaolape Mokokwe,,,Allrounder
a1817b34,Unknown,George,Parker,George Macdonald Parker,,,
74571ec4,Unknown,Waqar,Zalmai,Mohamad Waqar Zalmai,,,Allrounder
2fd4669a,Allrounder,Waqas,Ali,Raja Waqas Ali,Allrounder,,Allrounder
30d4d800,Unknown,Michael,Parsons,Michael Parsons,,,
e440caab,Unknown,Chen,Jinfeng,Chen Jinfeng,,,Allrounder
41ef62b4,Unknown,Salema,Toomaga,Salema Toomaga,,,
7c2e7c17,Bowler,Kanwar,Abhinay,Kanwar Abhinay Singh,Bowler,,Bowler
b3c4290d,Allrounder,Saeed,Ahmed,Saeed Ahmed,Allrounder,,Allrounder
03d9e80f,Unknown,Caitlin,Henery,Caitlin Henery,,,Allrounder
363e36a7,Bowling allrounder,Kavishka,Anjula,Kavishka Anjula,Allrounder,,Allrounder
48bf9d5c,Unknown,Cheepurapalli,Stephen,Cheepurapalli Veeraghavulu Stephen,,Bowler,Bowler
e78f5a8a,Unknown,Precious,Smith,Precious Smith,,,
28ea8463,Allrounder,Salim,Durani,Salim Aziz Durani,Allrounder,,Allrounder
915a96ab,Middle-order batter,Greg,Ritchie,Gregory Michael Ritchie,Batter,,Batter
05d74535,Bowler,Saeed,Ajmal,Saeed Ajmal,Bowler,,Bowler
cce732b5,Unknown,Gary,Scott,Gary Michael Scott,,,
cf495041,Unknown,Chengkam,Sangma,Chengkam Sangma,,,Allrounder
868e3639,Unknown,Shamshuzama,Kazi,Shamshuzama Mujtaba Kazi,,Bowler,Bowler
5806a402,Wicketkeeper batter,Paul,Downton,Paul Rupert Downton,Wicketkeeper,,Wicketkeeper
b01f02cc,Allrounder,Sridam,Paul,Sridam Tapan Paul,Allrounder,,Allrounder
c45701b6,Unknown,Machanda,Biddappa,Machanda Ponnaiah Biddappa,,Batsman,Wicketkeeper
a2eac9df,Wicketkeeper batter,Waqas,Barkat,Waqas Barkat,Wicketkeeper,,Wicketkeeper
21fe743b,Unknown,Rashen,Silva,Sipkaduwa Thuduwage Rashen Amanda de Silva,,,Allrounder
db481029,Unknown,Sunny,Patel,Sunny Patel,,Allrounder,Allrounder
64839cb3,Bowler,Matheesha,Pathirana,Matheesha Pathirana,Bowler,,Bowler
9d450c28,Opening batter,Chandrapaul,Hemraj,Chandrapaul Hemraj,Batter,,Batter
ca1a3105,Bowler,Preeti,Bose,Preeti Bose,Bowler,,Bowler
489fb760,Unknown,Premdip,Chatterjee,Premdip Chatterjee,,,
6626e257,Unknown,Steve,Tripp,Steve Tripp,,,
bd17b45f,Allrounder,Stuart,Binny,Stuart Terence Roger Binny,Allrounder,,Allrounder
040a03a6,Unknown,Chen,Liang,Chen Liang,,,Allrounder
1a335960,Unknown,Waseem,Dar,Waseem Ahmed Dar,,,
f021a841,Unknown,Saeed,Sarkar,Saeed Sarkar,,,
be4807e3,Allrounder,Greg,Smith,Gregory Marc Smith,Allrounder,,Allrounder
20f65440,Unknown,Waqas,Haider,Syed Waqas Haider,,Wicketkeeper,Wicketkeeper
74a63b8e,Unknown,Yasmine,St.Ange,Yasmine Chelsea St.Ange,,,
53a6f259,Unknown,Martin,Bicknell,Martin Paul Bicknell,,,Allrounder
63d6e16e,Unknown,Saeed,Ahmed,Saeed Ahmed,,Batsman,Batter
e3bc992b,Batting allrounder,Will,Fraine,William Alan Richard Fraine,Allrounder,,Allrounder
704c16b9,Unknown,Chen,Xiaoran,Chen Xiaoran,,,Allrounder
1a353572,Unknown,Saeed,Ali,Saeed Waqar Ali,,Batsman,Batter
1c40f69f,Unknown,Slobodan,Tosic,Slobodan Tosic,,Wicketkeeper,Wicketkeeper
d587790d,Unknown,Prem,Tamang,Prem Tamang,,Allrounder,Allrounder
798c67e5,Unknown,Sunny,Rana,Sunny Rana,,,Allrounder
66af8109,Bowler,Kant,Singh,Abhuday Kant Singh,Bowler,,Bowler
9e031cfe,Unknown,Premraj,Rajavelu,Premraj Rajavelu,,Batsman,Batter
5dc19220,Unknown,Gregory,Strydom,Gregory Mark Strydom,,Batsman,Batter
81a0e294,Allrounder,Sybrand,Engelbrecht,Sybrand Abraham Engelbrecht,Allrounder,,Allrounder
0aa14354,Opening batter,Saeed,Anwar,Saeed Anwar,Batter,,Batter
ceda8fef,Unknown,Marius,Delport,Marius Petrus Delport,,,
cef2bab6,Unknown,Kapila,Kottahachchi,Kapila Mangalakeerthi Kottahachchi,,,
35f173a0,Batter,Matthew,Breetzke,Matthew Paul Breetzke,Batter,,Batter
ac787bb9,Unknown,Suryaprakash,Suwalka,Suryaprakash Tarachand Suwalka,,,Allrounder
d73287e4,Unknown,Karamat,Ali,Karamat Ali,,,
f07443f1,Opening batter,Glenn,Turner,Glenn Maitland Turner,Batter,,Batter
2341847f,Unknown,Monty,Bowden,Montague Parker Bowden,,,
f59b3bd1,Bowler,Waqas,Maqsood,Waqas Maqsood,Bowler,,Bowler
3eb228b0,Unknown,Simon,Khomari,Simon Mosouenyane Khomari,,Batsman,Batter
b76e2583,Bowler,Peter,George,Peter Robert George,Bowler,,Bowler
35971419,Batter,Waqas,Khan,Waqas Khan,Batter,,Batter
8b582549,Unknown,Chen,Yue,Chen Yue,,,Allrounder
7dfbcfff,Batter,Bridget,Patterson,Bridget E Patterson,Batter,,Wicketkeeper
1b9a1e10,Unknown,Pritam,Debnath,Pritam Khokhan Debnath,,,Allrounder
b2cd8abe,Unknown,Chen,Xinyu,Chen Xinyu,,,Allrounder
b5a23ae5,Unknown,Martin,Donnelly,Martin Paterson Donnelly,,,
c9e66e00,Unknown,Marc,Ellison,Marc Phillip Ellison,,,Allrounder
6f02fe2a,Opening batter,Muhammad,Waseem,Muhammad Waseem,Batter,,Batter
d03ab413,Allrounder,Keith,Parsons,Keith Alan Parsons,Allrounder,,Allrounder
ab474682,Batting allrounder,Steven,Croft,Steven John Croft,Allrounder,,Allrounder
6727fb4d,Unknown,Arnold,Otwani,Arnold Otwani,,Batsman,Wicketkeeper
68ac12a0,Bowling allrounder,Laura,Jackson,Laura Jackson,Allrounder,,Allrounder
ef537c2e,Unknown,Nadja,Nojic,Nadja Nojic,,,Allrounder
47b33198,Unknown,Chen,Yue,Chen Zhuo Yue,,,Allrounder
3c9b9153,Unknown,Peter,Eakin,Peter A Eakin,,,Allrounder
015ca83a,Unknown,Stefania,Tudorache,Stefania Tudorache,,,
adaf51be,Unknown,Ed,Middleton,Edward William Osborne Middleton,,,Allrounder
732ce0c2,Bowler,Gerald,Mubiru,Gerald Mubiru,Bowler,,Bowler
13f7c5f4,Unknown,Saima,Tuhadeleni,Saima Tuhadeleni,,,Allrounder
7e061aeb,Unknown,Kunle,Adegbola,Adekunle P Adegbola,,,Allrounder
44ba3b30,Unknown,Benoy,Upreti,Benoy Upreti,,,Allrounder
d4e70d7c,Unknown,Kapil,Kumar,Kapil Kumar,,Bowler,Bowler
720251c8,Unknown,Waseem,Gill,Mohammd Waseem Gill,,,
e342d310,Bowler,Pritam,Das,Pritam Laru Das,Bowler,,Bowler
f605992d,Unknown,Stephen,Cunis,Stephen John Cunis,,,
a757b0d8,Batting allrounder,Kieron,Pollard,Kieron Adrian Pollard,Allrounder,,Allrounder
cdfb6212,Unknown,Saimoni,Tuitoga,Saimoni Tuitoga,,,Allrounder
48d34066,Wicketkeeper,Eri,Yamaguchi,Eri Yamaguchi,Wicketkeeper,,Wicketkeeper
b7539620,Unknown,Andrea,Agathangelou,Andrea Peter Agathangelou,,Allrounder,Allrounder
b06d95da,Unknown,Grant,Thomson,Grant Michael Thomson,,Allrounder,Allrounder
e191bf68,Top-order batter,Rameez,Raja,Rameez Raja,Batter,,Batter
68408472,Unknown,Atif,Attarwala,Atif Habib Attarwala,,Allrounder,Allrounder
5d939369,Unknown,Safir,Hayat,Safir Hayat,,,Allrounder
50717bc4,Unknown,Aditya,Thyagarajan,Aditya Thyagarajan,,,Allrounder
634b11ac,Unknown,Allahuddien,Paleker,Allahuddien Paleker,,,
72253cd9,Unknown,Emma,Brogaard,Emma Bang Brogaard,,,
b0b8fec6,Unknown,Berend,Plessis,Berend du Plessis,,,
ec8132b2,Unknown,Ezgi,Kilic,Ezgi Nur Kilic,,,Allrounder
08a11820,Unknown,Nirupam,Chowdhary,Nirupam Naruban Sen Chowdhary,,,Allrounder
bc71b0b2,Unknown,Steve,Davis,Stephen James Davis,,,
9b554bb9,Unknown,Amie,Hucker,Amie Tareta Hucker,,Bowler,Bowler
30e37810,Batter,Sunny,Singh,Sunny Singh,Batter,,Batter
c0a75788,Unknown,Shannon,King,Shannon Meg King,,,
1dc3330f,Unknown,Eyal,Bhonkar,Eyal Bhonkar,,,Allrounder
f4a157d0,Wicketkeeper batter,Phil,Emery,Philip Allen Emery,Wicketkeeper,,Wicketkeeper
364345ce,Unknown,Atif,Jamal,Atif Jamal,,,
532ddb12,Unknown,Peculiar,Agboya,Peculiar Agboya,,,Allrounder
16610c7b,Unknown,Nasra,Saidi,Nasra Nassoro Saidi,,,Allrounder
e8c9b78f,Unknown,Sam,Fairley,Samuel Anthony Fairley,,,
971e4db1,Allrounder,Elizabeth,French,Elizabeth Baby French,Allrounder,,Allrounder
6738c3e2,Unknown,Atif,Khan,Atif Ali Khan,,Batsman,Batter
f83ad913,Unknown,Yougeshwar,Deonarain,Yougeshwar Derick Deonarain,,,
c768ff1b,Unknown,Bernard,Perera,Bernard Perera,,,
76177951,Unknown,Gopinath,Murali,Gopinath Murali,,,Allrounder
be5b6d0d,Unknown,Bojana,Ercegovcevic,Bojana Ercegovcevic,,,Allrounder
718f0304,Unknown,Safdar,Niazi,Mohammad Safdar Niazi,,,
497b05f4,Unknown,Nirupam,Sen,Nirupam Nirmal Sen,,,Allrounder
e045c165,Top-order batter,Rameez,Shahzad,Rameez Shahzad,Batter,,Batter
0ce7c466,Unknown,Lakshan,Jayasinghe,Jayasinghe don Sachith Lakshan,,,
57a76baa,Bowler,Matt,Dunn,Matthew Peter Dunn,Bowler,,Bowler
705489eb,Bowler,Ekta,Bisht,Ekta Bisht,Bowler,,Bowler
c4ab5dd8,Unknown,Ashay,Palkar,Ashay Ravindra Palkar,,Allrounder,Allrounder
cc8f3d9e,Unknown,Christopher,Heseltine,Christopher Heseltine,,,
da1f80f8,Unknown,Lucas,Barker,Lucas J Barker,,Allrounder,Allrounder
67bdf4ec,Unknown,Paul,Gibb,Paul Antony Gibb,,,
3f47abf9,Unknown,Everton,Matambanadzo,Everton Zvikomborero Matambanadzo,,,
ddc89deb,Unknown,Bradley,Scott,Bradley Esmond Scott,,,Allrounder
b52ffbbd,Bowling allrounder,Fabian,Allen,Fabian Anthony Allen,Allrounder,,Allrounder
c32087fc,Unknown,Waseem,Raza,Waseem Raza Paray,,,Allrounder
9be95e85,Unknown,Leisau,Jacob,Leisau Jacob,,,
e0d09a51,Unknown,Aikaterini,Paramythioti,Aikaterini Paramythioti,,,Wicketkeeper
2eccc4bf,Wicketkeeper batter,Leonardo,Julien,Leonardo Jesus Amando Julien,Wicketkeeper,,Wicketkeeper
85c80de3,Unknown,Ram,Gurung,Ram Seeta Gurung,,,Allrounder
2038a273,Middle-order batter,Yasmin,Daswani,Yasmin Daswani,Batter,,Wicketkeeper
fbb8cf87,Unknown,Etienne,Beukes,Etienne Beukes,,,Allrounder
d2abb394,Unknown,Emma,Biss,Emma Biss,,,Allrounder
6f4d314b,Unknown,Louis,Burger,Louis Jacobus Burger,,,Allrounder
d6a9af83,Batter,Phoebe,Franklin,Phoebe Antonia Franklin,Batter,,Batter
ee86a890,Unknown,Rameez,Khan,Rameez Khan,,Allrounder,Allrounder
1c721bf7,Unknown,Simon,Brown,Simon John Emmerson Brown,,,
4ed80d22,Unknown,Zaman,Shafi,Zaman Ahmed Shafi,,,
866d3ac8,Unknown,Aue,Parima,Aue Metua Parima,,,Allrounder
bb1fcd51,Unknown,Paridhi,Agrawal,Paridhi Agrawal,,,Allrounder
eed2d0be,Unknown,Sahana,Jeelany,Sahana Jeelany,,,Allrounder
b810425e,Unknown,Rameesha,Shahid,Rameesha Shahid,,,Allrounder
4658ed7b,Unknown,Eric,Tindill,Eric William Thomas Tindill,,,
5e6d1a54,Bowler,Lukas,Carey,Lukas John Carey,Bowler,,Bowler
db353dab,Unknown,Nonduduzo,Nyoni,Nonduduzo Nyoni,,,
815ec46c,Unknown,Solomon,Bell,Solomon Jack D Bell,,,Allrounder
7fcc57bf,Unknown,Atif,Mehmood,Atif Ali Mehmood,,Allrounder,Allrounder
86d39779,Unknown,Bill,Lundie,Eric Balfour Lundie,,,
b6b3ee6e,Wicketkeeper batter,Fred,Achelam,Fred Achelam,Wicketkeeper,,Wicketkeeper
eaeaf575,Unknown,Anisha,Patel,Anisha Patel,,Bowler,Bowler
e141fddd,Unknown,Edward,Knowles,Edward Barrie Knowles,,Batsman,Batter
9e3575ce,Unknown,Narawit,Nuntarach,Narawit Nuntarach,,,Allrounder
ed62962b,Batter,Shelton,D'Cruz,Shelton J D'Cruz,Batter,,Batter
b8f3f139,Unknown,Rashidi,Amiri,Rashidi Amiri,,,Allrounder
06a9d298,Unknown,Ashish,Patel,Ashish Patel,,,Allrounder
20ccbb4c,Unknown,Brandon,Ess,Brandon Ess,,,Allrounder
ff793fae,Unknown,Atif,Rauf,Atif Rauf,,,
c7859708,Unknown,Ekaterina,Bogdanova,Ekaterina Bogdanova,,,Allrounder
832a4c23,Batter,Ramiz,Raja,Ramiz Hasan Raja,Batter,,Batter
f8bd71c9,Unknown,Atif,Kamal,Atif Kamal,,Batsman,Batter
5adc9b85,Unknown,Paul,Hibbert,Paul Anthony Hibbert,,,
78681948,Unknown,Nadine,Nzayituriki,Nadine Nzayituriki,,,
dfb51f40,Batter,Leo,Carter,Leo James Carter,Batter,,Batter
0095a0e3,Unknown,Noah,Mead,Noah Mead,,,Allrounder
ca19c740,Unknown,Len,Coldwell,Leonard John Coldwell,,,
b648094c,Unknown,Ram,Krishan,Ram Krishan,,,Allrounder
bc398092,Unknown,Florence,Agaimalo,Florence Agaimalo,,,
f705d984,Unknown,Fabid,Ahmed,Fabid Farooque Ahmed,,Allrounder,Allrounder
1c5c65d6,Unknown,Sibusiso,Jele,Sibusiso Jele,,,Allrounder
0f348f58,Bowler,Sunzamul,Islam,Sunzamul Islam,Bowler,,Bowler
f067d87d,Unknown,Nonhlanhla,Nyathi,Nonhlanhla Nyathi,,,Allrounder
d20e22f7,Unknown,Atif-Ur-Rehman,Atif-Ur-Rehman,Atif-Ur-Rehman,,,Allrounder
25bcf808,Unknown,Patrick,Gustard,Patrick Antony Gustard,,,
3d4ad40e,Batter,Bryce,Street,Bryce Edward Street,Batter,,Batter
92173bfb,Allrounder,Lennox,Cush,Lennox Joseph Cush,Allrounder,,Allrounder
0fc88c2a,Unknown,Sameera,Waththage,Sameera Maduranga Kongaha Waththage,,Bowler,Bowler
99697092,Unknown,Yash,Gardharia,Yash Dineshbhai Gardharia,,,Allrounder
85119526,Wicketkeeper batter,Shirai-Patmore,Shirai-Patmore,Alexander Shirai-Patmore,Wicketkeeper,,Wicketkeeper
c7726eec,Unknown,Atif,Rasheed,Atif Rasheed,,Batsman,Batter
28d6c44d,Bowler,Eathan,Bosch,Eathan Bosch,Bowler,,Bowler
5b84460a,Unknown,Blair,Soper,Blair Earle Soper,,Bowler,Bowler
e40922be,Unknown,Buddy,Oldfield,Norman Oldfield,,,
13f8d4b5,Unknown,Sarah,Elliott,Sarah Jane Elliott,,Batsman,Batter
1308f9d8,Unknown,Eva,Bourgaize,Eva Bourgaize,,,Allrounder
1c513d54,Batter,Laurie,Evans,Laurie John Evans,Batter,,Wicketkeeper
524066ad,Unknown,Ramveer,Rai,Ramveer Rai,,,
f05bca09,Unknown,Paula,Gruber,Paula Anne Gruber,,,
671bfe25,Unknown,Ebrahim,Mohamed,Ebrahim Mohamed,,,
bfb754f7,Unknown,Sam,Loxton,Samuel John Everett Loxton,,,
bdebac8a,Unknown,Atif,Zahir,Atif Zahir,,Batsman,Batter
d1e56ce3,Unknown,Amy,Pattenden,Amy Pattenden,,,
53fa62a2,Bowler,Fahad,Alhashmi,Fahad Afdhal Alhashmi,Bowler,,Bowler
2e392afa,Unknown,Peter,Aho,Peter Aho,,Bowler,Bowler
3b52d247,Unknown,Filipe,Cossa,Filipe Antonio Cossa,,,Allrounder
6d981899,Bowler,Rana,Dutta,Rana Dutta,Bowler,,Bowler
85d6b3f8,Unknown,Atiq-uz-Zaman,Atiq-uz-Zaman,Atiq-uz-Zaman,,,
a3ce3d1d,Opening batter,Sarel,Erwee,Sarel Johannes Erwee,Batter,,Batter
b98825d5,Unknown,Lara,Jevremovic,Lara Jevremovic,,,
dbed1389,Unknown,Sridharan,Jeganathan,Sridharan Jeganathan,,,
5595b867,Unknown,Fahad,Babar,Fahad Babar,,,Allrounder
fa308279,Unknown,Aditya,Paul,Aditya Savio Paul,,Allrounder,Allrounder
c079c66a,Unknown,Noman,Amjad,Noman Amjad,,Allrounder,Allrounder
e7e86505,Allrounder,Brad,Evans,Brad Evans,Allrounder,,Allrounder
11d0079f,Unknown,Blessing,Etim,Blessing Etim,,,Allrounder
61e18909,Unknown,Rana,Singh,Rana Singh,,,Allrounder
89fe6043,Unknown,Ben,McCord,Benjamin Eric William McCord,,,Allrounder
e423d162,Bowler,Luke,Fletcher,Luke Jack Fletcher,Bowler,,Bowler
a7533cad,Unknown,Adam,Barton,Adam Paul Barton,,,Allrounder
6cedad99,Bowler,Emmanuel,Bundi,Emmanuel Bundi Ringera,Bowler,,Bowler
095976d7,Unknown,Phil,Horne,Philip Andrew Horne,,,
e9afb08a,Unknown,Basil,Morgan,Basil Elliott Walton Morgan,,,
29f0e3c3,Bowler,Fahad,Tariq,Fahad Tariq Raja,Bowler,,Bowler
b2586dbb,Unknown,Scott,Janett,Scott Joshua Griffiths Janett,,,Allrounder
f4a9e5a1,Unknown,Rory,Anders,Rory Anders,,,Allrounder
f2eb0e99,Unknown,Emmanuelle,Brelivet,Emmanuelle Brelivet,,,Allrounder
1eb5affb,Unknown,Paing,Danu,Paing Danu,,,Allrounder
ccc17282,Unknown,Samuel,Harbinson,Samuel James Harbinson,,,Allrounder
fb65aa49,Unknown,Alice,Nascimento,Alice Teodoro Nascimento,,,
a319edf8,Allrounder,Teja,Nidamanuru,Anil Teja Nidamanuru,Allrounder,,Allrounder
278fd5ff,Bowler,Brad,Young,Bradley Evan Young,Bowler,,Bowler
03252e44,Opening batter,Phil,Jaques,Philip Anthony Jaques,Batter,,Batter
e842806f,Unknown,Ella,Briscoe,Ella Briscoe,,,Allrounder
